kind,path,sha256,source_loading_seconds,receiver_loading_seconds,mapper_initialization_seconds,checkpoint_load_seconds
mapper_checkpoint,secondary/tasks/atcoder__abc367_b/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,9aa5b09e298b0394b444eb02e0920d4ce1152d9508e483c523d6c8bfd14e46d2,,,,0.4122975920327008
mapper_checkpoint,secondary/tasks/atcoder__abc367_b/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,a6010d598d00c5326b3a0d8d859b6c6f6555d2becdd5c23ab4af3b47ede58ff5,,,,0.4390127882361412
mapper_checkpoint,secondary/tasks/atcoder__abc367_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_H.json,5b76df957da09efaa6ccd2f49ea8a57e07b077309859b35adad2015846b6fd7f,,,,0.549010313116014
mapper_checkpoint,secondary/tasks/atcoder__abc367_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_M.json,ea2e290a7a2b8113c1bd0857596a158be02381487396cc1a8b4a5c18fd5c4b73,,,,0.45515914680436254
mapper_checkpoint,secondary/tasks/atcoder__abc367_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_H.json,9e1688e69e282dca3865fd1abff7ce83e7a5dbfbc16236f96f9d7b2678fbd655,,,,0.4398820521309972
mapper_checkpoint,secondary/tasks/atcoder__abc367_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_M.json,2e5c11c3caa98e08ae8085097789e8881446a5478a8bf9ee39b04151956dcbd2,,,,0.42604519333690405
mapper_checkpoint,secondary/tasks/atcoder__abc368_c/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_H.json,9c2a1f660953f69cb079f914e59878d83b747a466dce20978b0360209571d7d8,,,,0.3948014946654439
mapper_checkpoint,secondary/tasks/atcoder__abc368_c/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_M.json,3e17b1ed882f3a222c6c4762aa496c08f61356ce13d12a33d832dcc471cf0d00,,,,0.4813877362757921
mapper_checkpoint,secondary/tasks/atcoder__abc368_c/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_H.json,b4fba62d4ac6afe450c453d6252d54f6371b2f32e49674856c36ec342d4c470d,,,,0.39136990206316113
mapper_checkpoint,secondary/tasks/atcoder__abc368_c/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_M.json,1e7db26eccaea15a7bb113c3b1ce4118d0030787c2c38e41527f38423c2e1ec9,,,,0.47892996901646256
mapper_checkpoint,secondary/tasks/atcoder__abc368_d/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,a78c7a7529d7e0b82aa2b5bfb6b5f2d595f505e8bc91dd4a1f3739c5770970dc,,,,0.5078029301948845
mapper_checkpoint,secondary/tasks/atcoder__abc368_d/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,a7d4742d1d509b8ba0c22a134910bd9423b2a42ba82de645f9823d86f0783c86,,,,0.5052158129401505
mapper_checkpoint,secondary/tasks/atcoder__abc368_d/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,32162e5b66b0243ecd9bb0165ba45d8f66b4ff94025759b539719beadbbb930a,,,,0.41452627489343286
mapper_checkpoint,secondary/tasks/atcoder__abc368_d/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_M.json,678e41275b519e0e51839318c5634bc1d694618cb1ec5abc623ab2aafc4d1ee9,,,,0.41125261690467596
mapper_checkpoint,secondary/tasks/atcoder__abc368_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_H.json,39883f8a00ceb5cde8649c9422d1d4e479d4270d3ae643f794b089eec358664e,,,,0.40288739604875445
mapper_checkpoint,secondary/tasks/atcoder__abc368_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_M.json,ff8ec323bb341b84f0189a6d7e1800054e7a18250f1c2047d3796631a8abeb5d,,,,0.4156603468582034
mapper_checkpoint,secondary/tasks/atcoder__abc368_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_H.json,d78ff86cb31b1b1258aea1f21765ec407f01b7f74e26f17f813e0a859c6b698b,,,,0.46082180365920067
mapper_checkpoint,secondary/tasks/atcoder__abc368_f/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,a224859e91600a8da1a789b9f4d17d114f3e5b86f30ec5828f1372a12394a6db,,,,0.418569790199399
mapper_checkpoint,secondary/tasks/atcoder__abc368_f/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,176782c83e0923ade4496241e039747970810617bba3f27fcd24bd85eb02c325,,,,0.41419929219409823
mapper_checkpoint,secondary/tasks/atcoder__abc368_f/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_M.json,184974d36d1a64e421aa0b3389ee5c640533ddd0a26c8078ca352757c1a6b83a,,,,0.5085447528399527
mapper_checkpoint,secondary/tasks/atcoder__abc368_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_M.json,095be422b1a2fd0d23b131bab0611a4edb238d181adf4c596a42da91e4d316ee,,,,0.38554137479513884
mapper_checkpoint,secondary/tasks/atcoder__abc368_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_H.json,ced161c56716aadca9a8198049b34f56aa63b28e9740513bf014a6e26bd458fa,,,,0.4408208290114999
mapper_checkpoint,secondary/tasks/atcoder__abc368_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_M.json,b824ec283bf9dac08403c54f54ed4970737d1a5d5b6a847ea318ef400593a020,,,,0.49596043210476637
mapper_checkpoint,secondary/tasks/atcoder__abc369_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,9369226121cf7cb560c2bec127f652d89696308124a86c346d43702219cab31d,,,,0.3897354481741786
mapper_checkpoint,secondary/tasks/atcoder__abc369_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,56e9e9bc26585d9f0dca957f3d65843a2064b60e07b11464e78edbf0d8113589,,,,0.4074292788282037
